index,weekly_chart,track_name,artist_name,cm_track_id,cm_artist_id,isrc,spotify_popularity,track_genre,region,rank,current_plays,time_on_chart
159,2020-01-05_top200US,Faucet Failure,Ski Mask The Slump God,22039291,238275,USUM71820924,78.0,"miami hip hop,rap,trap,underground hip hop",['US'],160,1725406,59
160,2020-01-05_top200US,Millions,Young Thug,27921981,4517,USAT21907515,,"atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap",['US'],161,1712574,3
161,2020-01-05_top200US,GATTI,JACKBOYS,28009718,3494112,USSM11915307,,"pop,pop rap,rap","['US', 'US', 'US']",162,1710996,3
162,2020-01-05_top200US,Good As Hell,Lizzo,15091271,210712,USAT21600354,,"escape room,minnesota hip hop,pop,trap queen",['US'],163,1703493,20
163,2020-01-05_top200US,Famous Hoes,NLE Choppa,27614588,1388456,USWB11903266,,memphis hip hop,['US'],164,1702982,6
164,2020-01-05_top200US,Graduation (with Juice WRLD),benny blanco,25018317,1118101,USUM71916692,79.0,"chicago rap,melodic rap,pop,dance pop,edm,pop,tropical house","['US', 'US']",165,1701543,12
165,2020-01-05_top200US,High Hopes,Panic! At The Disco,19332635,2260,USAT21801174,83.0,"baroque pop,emo,modern rock,pop punk",['US'],166,1679097,73
166,2020-01-05_top200US,Best Part,H.E.R.,11166855,207304,CADDS1700022,78.0,"canadian contemporary r&b,pop,pop,pop rap","['US', 'CA']",167,1677395,91
167,2020-01-05_top200US,Yes Indeed,Lil Baby,19232976,731530,USUM71806749,79.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,atl hip hop,atl trap,rap,trap","['US', 'CA']",168,1673212,93
168,2020-01-05_top200US,LA CANCIÓN,J Balvin,24232381,3883,USUM71911618,,"latin,reggaeton,reggaeton,trap latino","['CO', 'PR']",169,1672707,32
169,2020-01-05_top200US,Cherry,Harry Styles,27653545,558681,USSM11912589,,"dance pop,pop,post-teen pop",['GB'],170,1671575,4
170,2020-01-05_top200US,Whiskey Glasses,Morgan Wallen,13965769,212715,QZ22S1500059,81.0,"contemporary country,country road,deep talent show",['US'],171,1667730,78
171,2020-01-05_top200US,Callaita,Bad Bunny,23651195,214945,QM6N21919851,82.0,"reggaeton,trap latino,pop reggaeton","['PR', None]",172,1664198,36
172,2020-01-05_top200US,Nice To Meet Ya,Niall Horan,25523827,5684,USUG11902961,76.0,"dance pop,neo mellow,pop,post-teen pop",['IE'],173,1662491,10
173,2020-01-05_top200US,Golden,Harry Styles,27653470,558681,USSM11912586,80.0,"dance pop,pop,post-teen pop",['GB'],174,1662339,4
174,2020-01-05_top200US,i love you,Billie Eilish,22672477,5596,USUM71900773,82.0,"electropop,pop",['US'],175,1659022,49
175,2020-01-05_top200US,I Like Me Better,Lauv,13112011,209705,GBWWP1702907,84.0,"dance pop,pop",['US'],176,1655038,77
176,2020-01-05_top200US,HUMBLE.,Kendrick Lamar,15940429,3768,USUM71703085,82.0,"conscious hip hop,hip hop,pop rap,rap,west coast rap",['US'],177,1652721,134
177,2020-01-05_top200US,Noticed,Lil Mosey,20228049,855069,USUM71809565,80.0,"melodic rap,rap conscient,trap,vapor trap",['US'],178,1644937,30
178,2020-01-05_top200US,Dancing With A Stranger (with Normani),Sam Smith,22260976,3176,GBUM71807386,84.0,"pop,uk pop,dance pop,pop,post-teen pop,r&b","['GB', 'US']",179,1636721,47
179,2020-01-05_top200US,Congratulations,Post Malone,15939384,135326,USUM71614484,82.0,"atl hip hop,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,trap,dfw rap,melodic rap,pop,rap","['US', 'US']",180,1629193,171
180,2020-01-05_top200US,a lot,21 Savage,22157367,5730,QZ45A1700126,79.0,"atl hip hop,pop rap,rap,southern hip hop,trap",['US'],181,1623125,56
181,2020-01-05_top200US,My Type,Saweetie,22674262,808784,USWB11900833,77.0,"cali rap,pop,pop rap,trap queen",['US'],182,1615307,25
182,2020-01-05_top200US,Tequila,Dan + Shay,18060367,4741,USWB11702518,75.0,contemporary country,['US'],183,1597512,85
183,2020-01-05_top200US,I.F.L.Y.,Bazzi,24542202,213807,USAT21903826,81.0,"dance pop,pop,post-teen pop",['US'],184,1592721,25
184,2020-01-05_top200US,God's Plan,Drake,18220712,3380,USCM51800004,83.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap",['CA'],185,1590238,62
185,2020-01-05_top200US,Ayy Macarena,Tyga,27049756,3184,USQX91903309,79.0,"hip hop,pop,pop rap,rap,trap",['US'],186,1588417,6
186,2020-01-05_top200US,No Role Modelz,J. Cole,15619977,3530,USQX91402598,83.0,"conscious hip hop,hip hop,nc hip hop,pop rap,rap",['US'],187,1581125,146
187,2020-01-05_top200US,Chanel,Frank Ocean,13976785,3849,QZ5C81600019,81.0,"alternative r&b,hip hop,lgbtq+ hip hop,pop,pop rap,rap",['US'],188,1578678,14
188,2020-01-05_top200US,Saint-Tropez,Post Malone,25094058,135326,USUM71915733,77.0,"dfw rap,melodic rap,pop,rap",['US'],189,1573863,15
189,2020-01-05_top200US,wish you were gay,Billie Eilish,22518355,5596,USUM71900767,,"electropop,pop",['US'],190,1567567,37
190,2020-01-05_top200US,20 Min,Lil Uzi Vert,17698994,5732,USAT21704166,82.0,"melodic rap,philly rap,rap,trap",['US'],191,1565590,38
191,2020-01-05_top200US,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,24232303,4573,USUM71911804,,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap,melodic rap,rap,trap,atl hip hop,hip hop,pop rap,rap,trap,underground hip hop,canadian hip hop,melodic rap,pop,pop rap,rap,southern hip hop,toronto rap,trap","['US', 'CA', 'US', 'US']",192,1565352,25
192,2020-01-05_top200US,Follow God,Kanye West,26638179,1845,USUM71920463,,"chicago rap,pop rap,rap",['US'],193,1559592,8
193,2020-01-05_top200US,Never Seen the Rain,Tones And I,24484767,1410939,AUBM01900174,,australian pop,['AU'],194,1556276,6
194,2020-01-05_top200US,Hollywood's Bleeding,Post Malone,25094161,135326,USUM71915730,78.0,"dfw rap,melodic rap,pop,rap",['US'],195,1556013,15
195,2020-01-05_top200US,i,Lil Skies,22507879,706689,USAT21901411,78.0,"melodic rap,pop,rap,trap",['US'],196,1547924,41
196,2020-01-05_top200US,Love Me,Lil Tecca,22046430,1014878,SE6A91812468,77.0,melodic rap,['US'],197,1542802,11
197,2020-01-05_top200US,Young Dumb & Broke,Khalid,15678731,209693,USRC11700144,81.0,pop,['US'],198,1542419,133
198,2020-01-05_top200US,Youngblood,5 Seconds of Summer,19030364,4477,GBUM71800366,81.0,"boy band,dance pop,pop,post-teen pop",['AU'],199,1541047,75
199,2020-01-05_top200US,Loyal (feat. Drake),PARTYNEXTDOOR,27456198,4587,USWB11902978,,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,hip hop,pop,pop rap,rap,toronto rap,trap,urban contemporary","['CA', 'CA']",200,1536996,6
200,2020-01-12_top200US,The Box,Roddy Ricch,27599255,839964,USAT21906978,89.0,"melodic rap,rap,southern hip hop,trap",['US'],1,24966901,45
201,2020-01-12_top200US,Life Is Good (feat. Drake),Future,28145374,3870,USSM11914962,,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,atl hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap","['US', 'CA']",2,19857892,18
202,2020-01-12_top200US,Good News,Mac Miller,28144245,3772,USWB11801008,,"hip hop,pittsburgh rap,pop rap,rap",['US'],3,10602587,1
203,2020-01-12_top200US,ROXANNE,Arizona Zervas,27228348,64150,USSM11914320,87.0,pop,['US'],4,9694099,48
204,2020-01-12_top200US,BOP,DaBaby,25358331,398544,USUM71918972,,"nc hip hop,rap",['US'],5,8702093,55
205,2020-01-12_top200US,Yummy,Justin Bieber,28077991,3479,USUM71923046,79.0,"canadian pop,dance pop,pop,post-teen pop",['CA'],6,8000710,6
206,2020-01-12_top200US,Circles,Post Malone,25021708,135326,USUM71915699,89.0,"dfw rap,melodic rap,pop,rap",['US'],7,7859515,57
207,2020-01-12_top200US,Falling,Trevor Daniel,20659476,720461,USUYG1221109,86.0,"alternative r&b,emo rap,melodic rap",['US'],8,7278775,18
208,2020-01-12_top200US,Futsal Shuffle 2020,Lil Uzi Vert,27662235,5732,USAT21907135,,"melodic rap,philly rap,rap,trap",['US'],9,7237819,12
209,2020-01-12_top200US,Suicidal,YNW Melly,27460356,763339,QMCE31902585,,"melodic rap,trap",['US'],10,7153726,32
210,2020-01-12_top200US,Bandit (with YoungBoy Never Broke Again),Juice WRLD,25643026,921966,USUG11903492,,"baton rouge rap,trap,chicago rap,melodic rap,pop","['US', 'US']",11,7129959,54
211,2020-01-12_top200US,Rare,Selena Gomez,28140696,3168,USUM71923481,,"dance pop,pop,post-teen pop",['US'],12,7051232,7
212,2020-01-12_top200US,Dance Monkey,Tones And I,22955238,1410939,QZES71982312,70.0,australian pop,['AU'],13,6946479,63
213,2020-01-12_top200US,Ballin' (with Roddy Ricch),Mustard,24232403,4573,USUM71911808,84.0,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap,melodic rap,rap,southern hip hop,trap","['US', 'US']",14,6769542,63
214,2020-01-12_top200US,You should be sad,Halsey,26951163,5109,USUM71918343,,"dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop",['US'],15,6348620,1
215,2020-01-12_top200US,Blinding Lights,The Weeknd,27552418,3852,USUG11904206,35.0,"canadian contemporary r&b,canadian pop,pop,rap",['CA'],16,6219918,16
216,2020-01-12_top200US,everything i wanted,Billie Eilish,27203921,5596,USUM71922577,87.0,"electropop,pop",['US'],17,5944121,49
217,2020-01-12_top200US,Sum 2 Prove,Lil Baby,28145352,731530,USUG11902886,74.0,"atl hip hop,atl trap,rap,trap",['US'],18,5770137,7
218,2020-01-12_top200US,Lose You To Love Me,Selena Gomez,26549073,3168,USUM71918727,84.0,"dance pop,pop,post-teen pop",['US'],19,5601540,16
219,2020-01-12_top200US,Adore You,Harry Styles,27599120,558681,USSM11912588,87.0,"dance pop,pop,post-teen pop",['GB'],20,5585825,44
220,2020-01-12_top200US,Don't Start Now,Dua Lipa,26822879,5381,GBAHT1901121,86.0,"dance pop,pop,post-teen pop,uk pop",['GB'],21,5459978,21
221,2020-01-12_top200US,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,25360349,398544,USUM71919280,,"nc hip hop,rap,pop rap,rap,southern hip hop,trap,atl hip hop,atl trap,rap,trap","['US', 'US', 'US']",22,5342847,34
222,2020-01-12_top200US,SUGAR,BROCKHAMPTON,24955524,80749,USRC11901564,,"boy band,hip hop,pop rap,rap",['US'],23,5070654,33
223,2020-01-12_top200US,VIBEZ,DaBaby,25359295,398544,USUM71919281,79.0,"nc hip hop,rap",['US'],24,5068910,40
224,2020-01-12_top200US,hot girl bummer,blackbear,24946504,169796,USUG11902959,,pop,['US'],25,4991158,52
225,2020-01-12_top200US,My Oh My,Camila Cabello,27597895,454302,USSM11914257,,"nc hip hop,rap,dance pop,pop,post-teen pop","['US', 'US']",26,4978196,23
226,2020-01-12_top200US,Woah,Lil Baby,26955680,731530,USUG11902877,,"atl hip hop,atl trap,rap,trap",['US'],27,4976430,16
227,2020-01-12_top200US,No Idea,Don Toliver,23658940,838183,USAT21903300,,"canadian hip hop,pop rap,rap,trap,trap soul,underground hip hop,vapor trap",['US'],28,4875553,15
228,2020-01-12_top200US,Say So,Doja Cat,26951096,217671,USRC11903454,87.0,"electropop,la indie,pop",['US'],29,4666950,41
229,2020-01-12_top200US,Heartless,The Weeknd,27527047,3852,USUG11904007,0.0,"canadian contemporary r&b,canadian pop,pop,rap",['CA'],30,4657197,17
230,2020-01-12_top200US,OUT WEST (feat. Young Thug),JACKBOYS,28009698,3494112,USSM11914988,,"pop,pop rap,rap,atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap","['US', 'US', 'US']",31,4650669,39
231,2020-01-12_top200US,HIGHEST IN THE ROOM,Travis Scott,25523830,4215,USSM11904276,88.0,"pop,pop rap,rap",['US'],32,4558931,54
232,2020-01-12_top200US,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,21815071,135326,USUM71814888,82.0,"dfw rap,melodic rap,pop,rap,trap","['US', 'US']",33,4503376,57
233,2020-01-12_top200US,Someone You Loved,Lewis Capaldi,21918634,550208,DEUM71807062,90.0,"pop,uk pop",['GB'],34,4448053,74
234,2020-01-12_top200US,Watermelon Sugar,Harry Styles,27222889,558681,USSM11912587,95.0,"dance pop,pop,post-teen pop",['GB'],35,4418408,44
235,2020-01-12_top200US,High Fashion (feat. Mustard),Roddy Ricch,27599219,839964,USAT21906985,,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap,melodic rap,rap,southern hip hop,trap","['US', 'US']",36,4351721,42
236,2020-01-12_top200US,Memories,Maroon 5,25265336,1546,USUM71913350,89.0,pop,['US'],37,4253953,55
237,2020-01-12_top200US,Eleven,Khalid,28142202,209693,USRC11903868,,pop,['US'],38,4170655,5
238,2020-01-12_top200US,Lucid Dreams,Juice WRLD,19173542,921966,USUG11800685,88.0,"chicago rap,melodic rap,pop",['US'],39,4034625,97
239,2020-01-12_top200US,Suge,DaBaby,22513774,398544,USUM71902966,79.0,"nc hip hop,rap",['US'],40,3947897,74
240,2020-01-12_top200US,Robbery,Juice WRLD,22424919,921966,USUG11900302,88.0,"chicago rap,melodic rap,pop",['US'],41,3849859,84
241,2020-01-12_top200US,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,28009769,4215,USSM11914991,,"pop,pop rap,rap,r&b en espanol,atl hip hop,atl trap,rap,trap","['US', 'ES', 'US']",42,3698310,7
242,2020-01-12_top200US,Ransom,Lil Tecca,23630396,1014878,QZ85M1940160,83.0,melodic rap,['US'],43,3610564,47
243,2020-01-12_top200US,bad guy,Billie Eilish,22669299,5596,USUM71900764,88.0,"electropop,pop",['US'],44,3569232,81
244,2020-01-12_top200US,223's (feat. 9lokknine),YNW Melly,24825166,763339,QMCE31902418,,"melodic rap,trap","['US', 'US']",45,3536165,31
245,2020-01-12_top200US,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,26826415,4517,USAT21906512,,"pop,pop rap,rap,atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap,atl hip hop,hip hop,melodic rap,pop rap,rap,trap","['US', 'US', 'US']",46,3383385,11
246,2020-01-12_top200US,Money In The Grave (Drake ft. Rick Ross),Drake,24066982,3380,USCM51900318,,"dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['CA', 'US']",47,3381665,68
247,2020-01-12_top200US,Start Wit Me (feat. Gunna),Roddy Ricch,26605268,839964,USAT21905968,,"atl hip hop,hip hop,melodic rap,pop rap,rap,trap,melodic rap,rap,southern hip hop,trap","['US', 'US']",48,3365324,16
248,2020-01-12_top200US,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,27515166,839964,USAT21906657,,"melodic rap,rap,trap,melodic rap,rap,southern hip hop,trap","['US', 'US']",49,3255433,12
249,2020-01-12_top200US,GOODMORNINGTOKYO!,TOKYO’S REVENGE,26287895,1589511,USLD91721611,,,['US'],50,3229659,20
250,2020-01-12_top200US,Truth Hurts,Lizzo,16784704,210712,USAT21703896,71.0,"escape room,minnesota hip hop,pop,trap queen",['US'],51,3224967,38
251,2020-01-12_top200US,Tusa,KAROL G,26955241,206809,USUM71921183,88.0,"dance pop,hip pop,pop,pop rap,post-teen pop,rap,reggaeton","['CO', 'US']",52,3196388,24
252,2020-01-12_top200US,Death,Trippie Redd,27044112,526471,QZJ841900163,68.0,"nc hip hop,rap,melodic rap,rap,trap","['US', 'US']",53,3185411,15
253,2020-01-12_top200US,"10,000 Hours (with Justin Bieber)",Dan + Shay,25523855,4741,USWB11902440,85.0,"canadian pop,dance pop,pop,post-teen pop,contemporary country","['US', 'CA']",54,3137131,54
254,2020-01-12_top200US,No Guidance,Chris Brown,23947926,2249,USRC11901583,,"dance pop,pop,pop rap,r&b,rap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['US', 'CA']",55,3130574,68
255,2020-01-12_top200US,Goodbyes (Feat. Young Thug),Post Malone,24327143,135326,USUM71912330,20.0,"atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap,dfw rap,melodic rap,pop,rap","['US', 'US']",56,3111928,47
256,2020-01-12_top200US,Stuck In A Dream (feat. Gunna),Lil Mosey,25229335,855069,USUM71911881,79.0,"atl hip hop,hip hop,melodic rap,pop rap,rap,trap,melodic rap,rap conscient,trap,vapor trap","['US', 'US']",57,3070125,27
257,2020-01-12_top200US,MIDDLE CHILD,J. Cole,22317509,3530,QMJMT1902056,82.0,"conscious hip hop,hip hop,nc hip hop,pop rap,rap",['US'],58,3029155,91
258,2020-01-12_top200US,ORANGE SODA,Baby Keem,24494993,1154357,QM6N21900076,79.0,vapor trap,[None],59,3024434,22
259,2020-01-12_top200US,Make No Sense,YoungBoy Never Broke Again,25947542,215373,USAT21904061,76.0,"baton rouge rap,trap",['US'],60,3002367,32
260,2020-01-12_top200US,Señorita,Shawn Mendes,24138628,4934,USUM71911283,82.0,"canadian pop,pop,post-teen pop,viral pop,dance pop,pop,post-teen pop","['CA', 'US']",61,2982166,52
261,2020-01-12_top200US,July,Noah Cyrus,24736406,213898,USQX91901092,34.0,"dance pop,pop,post-teen pop",['US'],62,2969965,30
262,2020-01-12_top200US,Wow.,Post Malone,22174494,135326,USUM71822626,83.0,"dfw rap,melodic rap,pop,rap",['US'],63,2968581,57
263,2020-01-12_top200US,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,27528385,260477,USWD11995182,79.0,,['US'],64,2955312,13
264,2020-01-12_top200US,Yellow Hearts,Ant Saunders,24377605,1650474,QZFYY1901760,77.0,,['US'],65,2909662,13
265,2020-01-12_top200US,Camelot,NLE Choppa,25176284,1388456,USWB11901876,,memphis hip hop,['US'],66,2897523,42
266,2020-01-12_top200US,Look At Her Now,Selena Gomez,26569957,3168,USUM71921647,,"dance pop,pop,post-teen pop",['US'],67,2880003,1
267,2020-01-12_top200US,Peta (feat. Meek Mill),Roddy Ricch,27599339,839964,USAT21906983,,"hip hop,philly rap,pop,pop rap,rap,southern hip hop,trap,melodic rap,rap,southern hip hop,trap","['US', 'US']",68,2854560,10
268,2020-01-12_top200US,If The World Was Ending (feat. Julia Michaels),JP Saxe,26187797,572217,USQX91902708,,"dance pop,pop,post-teen pop,canadian contemporary r&b,indie anthem-folk,indie r&b","['CA', 'US']",69,2813448,49
269,2020-01-12_top200US,FML,Arizona Zervas,27759515,64150,USSM11914459,79.0,pop,['US'],70,2749718,9
270,2020-01-12_top200US,All Girls Are The Same,Juice WRLD,19043811,921966,USUG11800651,86.0,"chicago rap,melodic rap,pop",['US'],71,2743167,96
271,2020-01-12_top200US,Baby (Lil Baby feat. DaBaby),Quality Control,24504051,744697,USUG11900748,75.0,"nc hip hop,rap,atl hip hop,atl trap,rap,trap,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,trap","['US', 'US', 'US']",72,2737875,43
272,2020-01-12_top200US,Vulnerable,Selena Gomez,28142375,3168,USUM71923484,,"dance pop,pop,post-teen pop",['US'],73,2727631,1
273,2020-01-12_top200US,when the party's over,Billie Eilish,21809966,5596,USUM71815958,,"electropop,pop",['US'],74,2656202,80
274,2020-01-12_top200US,Falling,Harry Styles,27651731,558681,USSM11912590,87.0,"dance pop,pop,post-teen pop",['GB'],75,2630789,44
275,2020-01-12_top200US,Murder On My Mind,YNW Melly,19877573,763339,QMCE31801827,81.0,"melodic rap,trap",['US'],76,2603150,105
276,2020-01-12_top200US,SLOW DANCING IN THE DARK,Joji,20554453,711146,ZZOPM1800452,84.0,"alternative r&b,viral pop",['US'],77,2598026,102
277,2020-01-12_top200US,Pop Out (feat. Lil Tjay),Polo G,22360351,1120779,USQX91900309,,"chicago rap,melodic rap,nyc rap","['US', 'US']",78,2586854,70
278,2020-01-12_top200US,Crowded Room (feat. 6LACK),Selena Gomez,28142273,3168,USUM71923487,62.0,"dance pop,pop,post-teen pop,alternative r&b,atl hip hop,hip hop,melodic rap,pop,pop rap,rap,trap","['US', 'US']",79,2567171,1
279,2020-01-12_top200US,Had Enough (feat. Quavo & Offset),Don Toliver,28008317,838183,USAT21907692,,"atl hip hop,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,trap,canadian hip hop,pop rap,rap,trap,trap soul,underground hip hop,vapor trap","['US', None, 'US']",80,2557857,5
280,2020-01-12_top200US,Legends,Juice WRLD,20015142,921966,USUG11801263,81.0,"chicago rap,melodic rap,pop",['US'],81,2547961,63
281,2020-01-12_top200US,Let Me Know (I Wonder Why Freestyle),Juice WRLD,27603598,921966,USUG11903494,,"chicago rap,melodic rap,pop",['US'],82,2526558,10
282,2020-01-12_top200US,Drip Too Hard (Lil Baby & Gunna),Lil Baby,20556655,731530,USUG11801811,82.0,"atl hip hop,hip hop,melodic rap,pop rap,rap,trap,atl hip hop,atl trap,rap,trap","['US', 'US']",83,2523910,106
283,2020-01-12_top200US,Hate Me (with Juice WRLD),Ellie Goulding,24217072,3544,GBUM71902944,81.0,"dance pop,edm,electropop,metropopolis,pop,post-teen pop,tropical house,uk pop,chicago rap,melodic rap,pop","['GB', 'US']",84,2505894,55
284,2020-01-12_top200US,Vete,Bad Bunny,27450969,214945,QMFME1914637,,"reggaeton,trap latino",['PR'],85,2494324,14
285,2020-01-12_top200US,lovely (with Khalid),Billie Eilish,19088585,5596,USUM71804190,88.0,"electropop,pop,pop","['US', 'US']",86,2490057,108
286,2020-01-12_top200US,The London (feat. J. Cole & Travis Scott),Young Thug,23634557,4517,USAT21903320,,"pop,pop rap,rap,conscious hip hop,hip hop,nc hip hop,pop rap,rap,atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap","['US', 'US', 'US']",87,2486436,46
287,2020-01-12_top200US,Going Bad (feat. Drake),Meek Mill,22039364,3970,USAT21812710,81.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,hip hop,philly rap,pop,pop rap,rap,southern hip hop,trap","['US', 'CA']",88,2479370,87
